"","location","age_group","forecast_date","target_end_date","target","type","quantile","value","pathogen"
"2535","DE","35-59",2021-11-17,2021-11-05,"-12 day ahead inc hosp","quantile",0.5,1594,"COVID-19"
"2536","DE","60-79",2021-11-17,2021-11-05,"-12 day ahead inc hosp","quantile",0.5,2124,"COVID-19"
"2537","DE","80+",2021-11-17,2021-11-05,"-12 day ahead inc hosp","quantile",0.5,2026,"COVID-19"
"2538","DE-BB","00+",2021-11-17,2021-11-05,"-12 day ahead inc hosp","quantile",0.5,150,"COVID-19"
"2539","DE-BE","00+",2021-11-17,2021-11-05,"-12 day ahead inc hosp","quantile",0.5,213,"COVID-19"
"2540","DE-BW","00+",2021-11-17,2021-11-05,"-12 day ahead inc hosp","quantile",0.5,933,"COVID-19"
"2541","DE-BY","00+",2021-11-17,2021-11-05,"-12 day ahead inc hosp","quantile",0.5,1523,"COVID-19"
"2542","DE-HB","00+",2021-11-17,2021-11-05,"-12 day ahead inc hosp","quantile",0.5,28,"COVID-19"
"2543","DE-HE","00+",2021-11-17,2021-11-05,"-12 day ahead inc hosp","quantile",0.5,446,"COVID-19"
"2544","DE-HH","00+",2021-11-17,2021-11-05,"-12 day ahead inc hosp","quantile",0.5,85,"COVID-19"
"2545","DE-MV","00+",2021-11-17,2021-11-05,"-12 day ahead inc hosp","quantile",0.5,83,"COVID-19"
"2546","DE-NI","00+",2021-11-17,2021-11-05,"-12 day ahead inc hosp","quantile",0.5,255,"COVID-19"
"2547","DE-NW","00+",2021-11-17,2021-11-05,"-12 day ahead inc hosp","quantile",0.5,1064,"COVID-19"
"2548","DE-RP","00+",2021-11-17,2021-11-05,"-12 day ahead inc hosp","quantile",0.5,246,"COVID-19"
"2549","DE-SH","00+",2021-11-17,2021-11-05,"-12 day ahead inc hosp","quantile",0.5,79,"COVID-19"
"2550","DE-SL","00+",2021-11-17,2021-11-05,"-12 day ahead inc hosp","quantile",0.5,24,"COVID-19"
"2551","DE-SN","00+",2021-11-17,2021-11-05,"-12 day ahead inc hosp","quantile",0.5,616,"COVID-19"
"2552","DE-ST","00+",2021-11-17,2021-11-05,"-12 day ahead inc hosp","quantile",0.5,195,"COVID-19"
"2553","DE-TH","00+",2021-11-17,2021-11-05,"-12 day ahead inc hosp","quantile",0.5,491,"COVID-19"
"3152","DE","00-04",2021-11-17,2021-11-05,"-12 day ahead inc hosp","quantile",0.75,86,"COVID-19"
"3153","DE","00+",2021-11-17,2021-11-05,"-12 day ahead inc hosp","quantile",0.75,6475,"COVID-19"
"3154","DE","05-14",2021-11-17,2021-11-05,"-12 day ahead inc hosp","quantile",0.75,92,"COVID-19"
"3155","DE","15-34",2021-11-17,2021-11-05,"-12 day ahead inc hosp","quantile",0.75,513,"COVID-19"
"3156","DE","35-59",2021-11-17,2021-11-05,"-12 day ahead inc hosp","quantile",0.75,1620,"COVID-19"
"3157","DE","60-79",2021-11-17,2021-11-05,"-12 day ahead inc hosp","quantile",0.75,2158,"COVID-19"
"3158","DE","80+",2021-11-17,2021-11-05,"-12 day ahead inc hosp","quantile",0.75,2059,"COVID-19"
"3159","DE-BB","00+",2021-11-17,2021-11-05,"-12 day ahead inc hosp","quantile",0.75,154,"COVID-19"
"3160","DE-BE","00+",2021-11-17,2021-11-05,"-12 day ahead inc hosp","quantile",0.75,216,"COVID-19"
"3161","DE-BW","00+",2021-11-17,2021-11-05,"-12 day ahead inc hosp","quantile",0.75,945,"COVID-19"
"3162","DE-BY","00+",2021-11-17,2021-11-05,"-12 day ahead inc hosp","quantile",0.75,1537,"COVID-19"
"3163","DE-HB","00+",2021-11-17,2021-11-05,"-12 day ahead inc hosp","quantile",0.75,29,"COVID-19"
"3164","DE-HE","00+",2021-11-17,2021-11-05,"-12 day ahead inc hosp","quantile",0.75,453,"COVID-19"
"3165","DE-HH","00+",2021-11-17,2021-11-05,"-12 day ahead inc hosp","quantile",0.75,89,"COVID-19"
"3166","DE-MV","00+",2021-11-17,2021-11-05,"-12 day ahead inc hosp","quantile",0.75,85,"COVID-19"
"3167","DE-NI","00+",2021-11-17,2021-11-05,"-12 day ahead inc hosp","quantile",0.75,259,"COVID-19"
"3168","DE-NW","00+",2021-11-17,2021-11-05,"-12 day ahead inc hosp","quantile",0.75,1087,"COVID-19"
"3169","DE-RP","00+",2021-11-17,2021-11-05,"-12 day ahead inc hosp","quantile",0.75,253,"COVID-19"
"3170","DE-SH","00+",2021-11-17,2021-11-05,"-12 day ahead inc hosp","quantile",0.75,80,"COVID-19"
"3171","DE-SL","00+",2021-11-17,2021-11-05,"-12 day ahead inc hosp","quantile",0.75,26,"COVID-19"
"3172","DE-SN","00+",2021-11-17,2021-11-05,"-12 day ahead inc hosp","quantile",0.75,625,"COVID-19"
"3173","DE-ST","00+",2021-11-17,2021-11-05,"-12 day ahead inc hosp","quantile",0.75,199,"COVID-19"
"3174","DE-TH","00+",2021-11-17,2021-11-05,"-12 day ahead inc hosp","quantile",0.75,499,"COVID-19"
"3773","DE","00-04",2021-11-17,2021-11-05,"-12 day ahead inc hosp","quantile",0.9,88,"COVID-19"
"3774","DE","00+",2021-11-17,2021-11-05,"-12 day ahead inc hosp","quantile",0.9,6550,"COVID-19"
"3775","DE","05-14",2021-11-17,2021-11-05,"-12 day ahead inc hosp","quantile",0.9,95,"COVID-19"
"3776","DE","15-34",2021-11-17,2021-11-05,"-12 day ahead inc hosp","quantile",0.9,523,"COVID-19"
"3777","DE","35-59",2021-11-17,2021-11-05,"-12 day ahead inc hosp","quantile",0.9,1648,"COVID-19"
"3778","DE","60-79",2021-11-17,2021-11-05,"-12 day ahead inc hosp","quantile",0.9,2198,"COVID-19"
"3779","DE","80+",2021-11-17,2021-11-05,"-12 day ahead inc hosp","quantile",0.9,2092,"COVID-19"
"3780","DE-BB","00+",2021-11-17,2021-11-05,"-12 day ahead inc hosp","quantile",0.9,159,"COVID-19"
"3781","DE-BE","00+",2021-11-17,2021-11-05,"-12 day ahead inc hosp","quantile",0.9,221,"COVID-19"
"3782","DE-BW","00+",2021-11-17,2021-11-05,"-12 day ahead inc hosp","quantile",0.9,957,"COVID-19"
"3783","DE-BY","00+",2021-11-17,2021-11-05,"-12 day ahead inc hosp","quantile",0.9,1551,"COVID-19"
"3784","DE-HB","00+",2021-11-17,2021-11-05,"-12 day ahead inc hosp","quantile",0.9,31,"COVID-19"
"3785","DE-HE","00+",2021-11-17,2021-11-05,"-12 day ahead inc hosp","quantile",0.9,461,"COVID-19"
"3786","DE-HH","00+",2021-11-17,2021-11-05,"-12 day ahead inc hosp","quantile",0.9,94,"COVID-19"
"3787","DE-MV","00+",2021-11-17,2021-11-05,"-12 day ahead inc hosp","quantile",0.9,88,"COVID-19"
"3788","DE-NI","00+",2021-11-17,2021-11-05,"-12 day ahead inc hosp","quantile",0.9,262,"COVID-19"
"3789","DE-NW","00+",2021-11-17,2021-11-05,"-12 day ahead inc hosp","quantile",0.9,1119,"COVID-19"
"3790","DE-RP","00+",2021-11-17,2021-11-05,"-12 day ahead inc hosp","quantile",0.9,259,"COVID-19"
"3791","DE-SH","00+",2021-11-17,2021-11-05,"-12 day ahead inc hosp","quantile",0.9,83,"COVID-19"
"3792","DE-SL","00+",2021-11-17,2021-11-05,"-12 day ahead inc hosp","quantile",0.9,27,"COVID-19"
"3793","DE-SN","00+",2021-11-17,2021-11-05,"-12 day ahead inc hosp","quantile",0.9,635,"COVID-19"
"3794","DE-ST","00+",2021-11-17,2021-11-05,"-12 day ahead inc hosp","quantile",0.9,204,"COVID-19"
"3795","DE-TH","00+",2021-11-17,2021-11-05,"-12 day ahead inc hosp","quantile",0.9,507,"COVID-19"
"4394","DE","00-04",2021-11-17,2021-11-05,"-12 day ahead inc hosp","quantile",0.975,91,"COVID-19"
"4395","DE","00+",2021-11-17,2021-11-05,"-12 day ahead inc hosp","quantile",0.975,6641,"COVID-19"
"4396","DE","05-14",2021-11-17,2021-11-05,"-12 day ahead inc hosp","quantile",0.975,99,"COVID-19"
"4397","DE","15-34",2021-11-17,2021-11-05,"-12 day ahead inc hosp","quantile",0.975,536,"COVID-19"
"4398","DE","35-59",2021-11-17,2021-11-05,"-12 day ahead inc hosp","quantile",0.975,1686,"COVID-19"
"4399","DE","60-79",2021-11-17,2021-11-05,"-12 day ahead inc hosp","quantile",0.975,2244,"COVID-19"
"4400","DE","80+",2021-11-17,2021-11-05,"-12 day ahead inc hosp","quantile",0.975,2128,"COVID-19"
"4401","DE-BB","00+",2021-11-17,2021-11-05,"-12 day ahead inc hosp","quantile",0.975,165,"COVID-19"
"4402","DE-BE","00+",2021-11-17,2021-11-05,"-12 day ahead inc hosp","quantile",0.975,226,"COVID-19"
"4403","DE-BW","00+",2021-11-17,2021-11-05,"-12 day ahead inc hosp","quantile",0.975,973,"COVID-19"
"4404","DE-BY","00+",2021-11-17,2021-11-05,"-12 day ahead inc hosp","quantile",0.975,1568,"COVID-19"
"4405","DE-HB","00+",2021-11-17,2021-11-05,"-12 day ahead inc hosp","quantile",0.975,34,"COVID-19"
"4406","DE-HE","00+",2021-11-17,2021-11-05,"-12 day ahead inc hosp","quantile",0.975,471,"COVID-19"
"4407","DE-HH","00+",2021-11-17,2021-11-05,"-12 day ahead inc hosp","quantile",0.975,100,"COVID-19"
"4408","DE-MV","00+",2021-11-17,2021-11-05,"-12 day ahead inc hosp","quantile",0.975,92,"COVID-19"
"4409","DE-NI","00+",2021-11-17,2021-11-05,"-12 day ahead inc hosp","quantile",0.975,268,"COVID-19"
"4410","DE-NW","00+",2021-11-17,2021-11-05,"-12 day ahead inc hosp","quantile",0.975,1162,"COVID-19"
"4411","DE-RP","00+",2021-11-17,2021-11-05,"-12 day ahead inc hosp","quantile",0.975,268,"COVID-19"
"4412","DE-SH","00+",2021-11-17,2021-11-05,"-12 day ahead inc hosp","quantile",0.975,87,"COVID-19"
"4413","DE-SL","00+",2021-11-17,2021-11-05,"-12 day ahead inc hosp","quantile",0.975,29,"COVID-19"
"4414","DE-SN","00+",2021-11-17,2021-11-05,"-12 day ahead inc hosp","quantile",0.975,654,"COVID-19"
"4415","DE-ST","00+",2021-11-17,2021-11-05,"-12 day ahead inc hosp","quantile",0.975,213,"COVID-19"
"4416","DE-TH","00+",2021-11-17,2021-11-05,"-12 day ahead inc hosp","quantile",0.975,521,"COVID-19"
"24","DE","00-04",2021-11-17,2021-11-06,"-11 day ahead inc hosp","mean",NA,83,"COVID-19"
"25","DE","00+",2021-11-17,2021-11-06,"-11 day ahead inc hosp","mean",NA,6681,"COVID-19"
"26","DE","05-14",2021-11-17,2021-11-06,"-11 day ahead inc hosp","mean",NA,101,"COVID-19"
"27","DE","15-34",2021-11-17,2021-11-06,"-11 day ahead inc hosp","mean",NA,541,"COVID-19"
"28","DE","35-59",2021-11-17,2021-11-06,"-11 day ahead inc hosp","mean",NA,1657,"COVID-19"
"29","DE","60-79",2021-11-17,2021-11-06,"-11 day ahead inc hosp","mean",NA,2186,"COVID-19"
"30","DE","80+",2021-11-17,2021-11-06,"-11 day ahead inc hosp","mean",NA,2117,"COVID-19"
"31","DE-BB","00+",2021-11-17,2021-11-06,"-11 day ahead inc hosp","mean",NA,158,"COVID-19"
"32","DE-BE","00+",2021-11-17,2021-11-06,"-11 day ahead inc hosp","mean",NA,206,"COVID-19"
"33","DE-BW","00+",2021-11-17,2021-11-06,"-11 day ahead inc hosp","mean",NA,984,"COVID-19"
"34","DE-BY","00+",2021-11-17,2021-11-06,"-11 day ahead inc hosp","mean",NA,1662,"COVID-19"
"35","DE-HB","00+",2021-11-17,2021-11-06,"-11 day ahead inc hosp","mean",NA,26,"COVID-19"
"36","DE-HE","00+",2021-11-17,2021-11-06,"-11 day ahead inc hosp","mean",NA,470,"COVID-19"
"37","DE-HH","00+",2021-11-17,2021-11-06,"-11 day ahead inc hosp","mean",NA,84,"COVID-19"
"38","DE-MV","00+",2021-11-17,2021-11-06,"-11 day ahead inc hosp","mean",NA,84,"COVID-19"
"39","DE-NI","00+",2021-11-17,2021-11-06,"-11 day ahead inc hosp","mean",NA,243,"COVID-19"
"40","DE-NW","00+",2021-11-17,2021-11-06,"-11 day ahead inc hosp","mean",NA,1105,"COVID-19"
"41","DE-RP","00+",2021-11-17,2021-11-06,"-11 day ahead inc hosp","mean",NA,253,"COVID-19"
"42","DE-SH","00+",2021-11-17,2021-11-06,"-11 day ahead inc hosp","mean",NA,86,"COVID-19"
"43","DE-SL","00+",2021-11-17,2021-11-06,"-11 day ahead inc hosp","mean",NA,25,"COVID-19"
"44","DE-SN","00+",2021-11-17,2021-11-06,"-11 day ahead inc hosp","mean",NA,621,"COVID-19"
"45","DE-ST","00+",2021-11-17,2021-11-06,"-11 day ahead inc hosp","mean",NA,191,"COVID-19"
"46","DE-TH","00+",2021-11-17,2021-11-06,"-11 day ahead inc hosp","mean",NA,509,"COVID-19"
"645","DE","00-04",2021-11-17,2021-11-06,"-11 day ahead inc hosp","quantile",0.025,78,"COVID-19"
"646","DE","00+",2021-11-17,2021-11-06,"-11 day ahead inc hosp","quantile",0.025,6510,"COVID-19"
"647","DE","05-14",2021-11-17,2021-11-06,"-11 day ahead inc hosp","quantile",0.025,95,"COVID-19"
"648","DE","15-34",2021-11-17,2021-11-06,"-11 day ahead inc hosp","quantile",0.025,519,"COVID-19"
"649","DE","35-59",2021-11-17,2021-11-06,"-11 day ahead inc hosp","quantile",0.025,1587,"COVID-19"
"650","DE","60-79",2021-11-17,2021-11-06,"-11 day ahead inc hosp","quantile",0.025,2107,"COVID-19"
"651","DE","80+",2021-11-17,2021-11-06,"-11 day ahead inc hosp","quantile",0.025,2043,"COVID-19"
"652","DE-BB","00+",2021-11-17,2021-11-06,"-11 day ahead inc hosp","quantile",0.025,150,"COVID-19"
"653","DE-BE","00+",2021-11-17,2021-11-06,"-11 day ahead inc hosp","quantile",0.025,196,"COVID-19"
"654","DE-BW","00+",2021-11-17,2021-11-06,"-11 day ahead inc hosp","quantile",0.025,953,"COVID-19"
"655","DE-BY","00+",2021-11-17,2021-11-06,"-11 day ahead inc hosp","quantile",0.025,1616,"COVID-19"
"656","DE-HB","00+",2021-11-17,2021-11-06,"-11 day ahead inc hosp","quantile",0.025,22,"COVID-19"
"657","DE-HE","00+",2021-11-17,2021-11-06,"-11 day ahead inc hosp","quantile",0.025,454,"COVID-19"
"658","DE-HH","00+",2021-11-17,2021-11-06,"-11 day ahead inc hosp","quantile",0.025,74,"COVID-19"
"659","DE-MV","00+",2021-11-17,2021-11-06,"-11 day ahead inc hosp","quantile",0.025,80,"COVID-19"
"660","DE-NI","00+",2021-11-17,2021-11-06,"-11 day ahead inc hosp","quantile",0.025,236,"COVID-19"
"661","DE-NW","00+",2021-11-17,2021-11-06,"-11 day ahead inc hosp","quantile",0.025,1056,"COVID-19"
"662","DE-RP","00+",2021-11-17,2021-11-06,"-11 day ahead inc hosp","quantile",0.025,237,"COVID-19"
"663","DE-SH","00+",2021-11-17,2021-11-06,"-11 day ahead inc hosp","quantile",0.025,81,"COVID-19"
"664","DE-SL","00+",2021-11-17,2021-11-06,"-11 day ahead inc hosp","quantile",0.025,23,"COVID-19"
"665","DE-SN","00+",2021-11-17,2021-11-06,"-11 day ahead inc hosp","quantile",0.025,600,"COVID-19"
"666","DE-ST","00+",2021-11-17,2021-11-06,"-11 day ahead inc hosp","quantile",0.025,183,"COVID-19"
"667","DE-TH","00+",2021-11-17,2021-11-06,"-11 day ahead inc hosp","quantile",0.025,492,"COVID-19"
"1266","DE","00-04",2021-11-17,2021-11-06,"-11 day ahead inc hosp","quantile",0.1,80,"COVID-19"
"1267","DE","00+",2021-11-17,2021-11-06,"-11 day ahead inc hosp","quantile",0.1,6556,"COVID-19"
"1268","DE","05-14",2021-11-17,2021-11-06,"-11 day ahead inc hosp","quantile",0.1,97,"COVID-19"
"1269","DE","15-34",2021-11-17,2021-11-06,"-11 day ahead inc hosp","quantile",0.1,524,"COVID-19"
"1270","DE","35-59",2021-11-17,2021-11-06,"-11 day ahead inc hosp","quantile",0.1,1606,"COVID-19"
"1271","DE","60-79",2021-11-17,2021-11-06,"-11 day ahead inc hosp","quantile",0.1,2127,"COVID-19"
"1272","DE","80+",2021-11-17,2021-11-06,"-11 day ahead inc hosp","quantile",0.1,2060,"COVID-19"
"1273","DE-BB","00+",2021-11-17,2021-11-06,"-11 day ahead inc hosp","quantile",0.1,152,"COVID-19"
"1274","DE-BE","00+",2021-11-17,2021-11-06,"-11 day ahead inc hosp","quantile",0.1,199,"COVID-19"
"1275","DE-BW","00+",2021-11-17,2021-11-06,"-11 day ahead inc hosp","quantile",0.1,962,"COVID-19"
"1276","DE-BY","00+",2021-11-17,2021-11-06,"-11 day ahead inc hosp","quantile",0.1,1631,"COVID-19"
"1277","DE-HB","00+",2021-11-17,2021-11-06,"-11 day ahead inc hosp","quantile",0.1,23,"COVID-19"
"1278","DE-HE","00+",2021-11-17,2021-11-06,"-11 day ahead inc hosp","quantile",0.1,458,"COVID-19"
"1279","DE-HH","00+",2021-11-17,2021-11-06,"-11 day ahead inc hosp","quantile",0.1,77,"COVID-19"
"1280","DE-MV","00+",2021-11-17,2021-11-06,"-11 day ahead inc hosp","quantile",0.1,81,"COVID-19"
"1281","DE-NI","00+",2021-11-17,2021-11-06,"-11 day ahead inc hosp","quantile",0.1,237,"COVID-19"
"1282","DE-NW","00+",2021-11-17,2021-11-06,"-11 day ahead inc hosp","quantile",0.1,1067,"COVID-19"
"1283","DE-RP","00+",2021-11-17,2021-11-06,"-11 day ahead inc hosp","quantile",0.1,242,"COVID-19"
"1284","DE-SH","00+",2021-11-17,2021-11-06,"-11 day ahead inc hosp","quantile",0.1,83,"COVID-19"
"1285","DE-SL","00+",2021-11-17,2021-11-06,"-11 day ahead inc hosp","quantile",0.1,23,"COVID-19"
"1286","DE-SN","00+",2021-11-17,2021-11-06,"-11 day ahead inc hosp","quantile",0.1,605,"COVID-19"
"1287","DE-ST","00+",2021-11-17,2021-11-06,"-11 day ahead inc hosp","quantile",0.1,185,"COVID-19"
"1288","DE-TH","00+",2021-11-17,2021-11-06,"-11 day ahead inc hosp","quantile",0.1,497,"COVID-19"
"1887","DE","00-04",2021-11-17,2021-11-06,"-11 day ahead inc hosp","quantile",0.25,81,"COVID-19"
"1888","DE","00+",2021-11-17,2021-11-06,"-11 day ahead inc hosp","quantile",0.25,6604,"COVID-19"
"1889","DE","05-14",2021-11-17,2021-11-06,"-11 day ahead inc hosp","quantile",0.25,98,"COVID-19"
"1890","DE","15-34",2021-11-17,2021-11-06,"-11 day ahead inc hosp","quantile",0.25,530,"COVID-19"
"1891","DE","35-59",2021-11-17,2021-11-06,"-11 day ahead inc hosp","quantile",0.25,1626,"COVID-19"
"1892","DE","60-79",2021-11-17,2021-11-06,"-11 day ahead inc hosp","quantile",0.25,2150,"COVID-19"
"1893","DE","80+",2021-11-17,2021-11-06,"-11 day ahead inc hosp","quantile",0.25,2081,"COVID-19"
"1894","DE-BB","00+",2021-11-17,2021-11-06,"-11 day ahead inc hosp","quantile",0.25,154,"COVID-19"
"1895","DE-BE","00+",2021-11-17,2021-11-06,"-11 day ahead inc hosp","quantile",0.25,202,"COVID-19"
"1896","DE-BW","00+",2021-11-17,2021-11-06,"-11 day ahead inc hosp","quantile",0.25,971,"COVID-19"
"1897","DE-BY","00+",2021-11-17,2021-11-06,"-11 day ahead inc hosp","quantile",0.25,1646,"COVID-19"
"1898","DE-HB","00+",2021-11-17,2021-11-06,"-11 day ahead inc hosp","quantile",0.25,24,"COVID-19"
"1899","DE-HE","00+",2021-11-17,2021-11-06,"-11 day ahead inc hosp","quantile",0.25,462,"COVID-19"
"1900","DE-HH","00+",2021-11-17,2021-11-06,"-11 day ahead inc hosp","quantile",0.25,80,"COVID-19"
"1901","DE-MV","00+",2021-11-17,2021-11-06,"-11 day ahead inc hosp","quantile",0.25,82,"COVID-19"
"1902","DE-NI","00+",2021-11-17,2021-11-06,"-11 day ahead inc hosp","quantile",0.25,239,"COVID-19"
"1903","DE-NW","00+",2021-11-17,2021-11-06,"-11 day ahead inc hosp","quantile",0.25,1080,"COVID-19"
"1904","DE-RP","00+",2021-11-17,2021-11-06,"-11 day ahead inc hosp","quantile",0.25,247,"COVID-19"
"1905","DE-SH","00+",2021-11-17,2021-11-06,"-11 day ahead inc hosp","quantile",0.25,84,"COVID-19"
"1906","DE-SL","00+",2021-11-17,2021-11-06,"-11 day ahead inc hosp","quantile",0.25,24,"COVID-19"
"1907","DE-SN","00+",2021-11-17,2021-11-06,"-11 day ahead inc hosp","quantile",0.25,611,"COVID-19"
"1908","DE-ST","00+",2021-11-17,2021-11-06,"-11 day ahead inc hosp","quantile",0.25,188,"COVID-19"
"1909","DE-TH","00+",2021-11-17,2021-11-06,"-11 day ahead inc hosp","quantile",0.25,502,"COVID-19"
"2508","DE","00-04",2021-11-17,2021-11-06,"-11 day ahead inc hosp","quantile",0.5,83,"COVID-19"
"2509","DE","00+",2021-11-17,2021-11-06,"-11 day ahead inc hosp","quantile",0.5,6668,"COVID-19"
"2510","DE","05-14",2021-11-17,2021-11-06,"-11 day ahead inc hosp","quantile",0.5,101,"COVID-19"
"2511","DE","15-34",2021-11-17,2021-11-06,"-11 day ahead inc hosp","quantile",0.5,539,"COVID-19"
"2512","DE","35-59",2021-11-17,2021-11-06,"-11 day ahead inc hosp","quantile",0.5,1653,"COVID-19"
"2513","DE","60-79",2021-11-17,2021-11-06,"-11 day ahead inc hosp","quantile",0.5,2180,"COVID-19"
"2514","DE","80+",2021-11-17,2021-11-06,"-11 day ahead inc hosp","quantile",0.5,2110,"COVID-19"
"2515","DE-BB","00+",2021-11-17,2021-11-06,"-11 day ahead inc hosp","quantile",0.5,157,"COVID-19"
"2516","DE-BE","00+",2021-11-17,2021-11-06,"-11 day ahead inc hosp","quantile",0.5,206,"COVID-19"
"2517","DE-BW","00+",2021-11-17,2021-11-06,"-11 day ahead inc hosp","quantile",0.5,983,"COVID-19"
"2518","DE-BY","00+",2021-11-17,2021-11-06,"-11 day ahead inc hosp","quantile",0.5,1662,"COVID-19"
"2519","DE-HB","00+",2021-11-17,2021-11-06,"-11 day ahead inc hosp","quantile",0.5,25,"COVID-19"
"2520","DE-HE","00+",2021-11-17,2021-11-06,"-11 day ahead inc hosp","quantile",0.5,469,"COVID-19"
"2521","DE-HH","00+",2021-11-17,2021-11-06,"-11 day ahead inc hosp","quantile",0.5,84,"COVID-19"
"2522","DE-MV","00+",2021-11-17,2021-11-06,"-11 day ahead inc hosp","quantile",0.5,84,"COVID-19"
"2523","DE-NI","00+",2021-11-17,2021-11-06,"-11 day ahead inc hosp","quantile",0.5,242,"COVID-19"
"2524","DE-NW","00+",2021-11-17,2021-11-06,"-11 day ahead inc hosp","quantile",0.5,1099,"COVID-19"
"2525","DE-RP","00+",2021-11-17,2021-11-06,"-11 day ahead inc hosp","quantile",0.5,253,"COVID-19"
"2526","DE-SH","00+",2021-11-17,2021-11-06,"-11 day ahead inc hosp","quantile",0.5,86,"COVID-19"
"2527","DE-SL","00+",2021-11-17,2021-11-06,"-11 day ahead inc hosp","quantile",0.5,24,"COVID-19"
"2528","DE-SN","00+",2021-11-17,2021-11-06,"-11 day ahead inc hosp","quantile",0.5,619,"COVID-19"
"2529","DE-ST","00+",2021-11-17,2021-11-06,"-11 day ahead inc hosp","quantile",0.5,191,"COVID-19"
"2530","DE-TH","00+",2021-11-17,2021-11-06,"-11 day ahead inc hosp","quantile",0.5,509,"COVID-19"
"3129","DE","00-04",2021-11-17,2021-11-06,"-11 day ahead inc hosp","quantile",0.75,85,"COVID-19"
"3130","DE","00+",2021-11-17,2021-11-06,"-11 day ahead inc hosp","quantile",0.75,6738,"COVID-19"
"3131","DE","05-14",2021-11-17,2021-11-06,"-11 day ahead inc hosp","quantile",0.75,104,"COVID-19"
"3132","DE","15-34",2021-11-17,2021-11-06,"-11 day ahead inc hosp","quantile",0.75,550,"COVID-19"
"3133","DE","35-59",2021-11-17,2021-11-06,"-11 day ahead inc hosp","quantile",0.75,1683,"COVID-19"
"3134","DE","60-79",2021-11-17,2021-11-06,"-11 day ahead inc hosp","quantile",0.75,2218,"COVID-19"
"3135","DE","80+",2021-11-17,2021-11-06,"-11 day ahead inc hosp","quantile",0.75,2147,"COVID-19"
"3136","DE-BB","00+",2021-11-17,2021-11-06,"-11 day ahead inc hosp","quantile",0.75,161,"COVID-19"
"3137","DE-BE","00+",2021-11-17,2021-11-06,"-11 day ahead inc hosp","quantile",0.75,210,"COVID-19"
"3138","DE-BW","00+",2021-11-17,2021-11-06,"-11 day ahead inc hosp","quantile",0.75,995,"COVID-19"
"3139","DE-BY","00+",2021-11-17,2021-11-06,"-11 day ahead inc hosp","quantile",0.75,1679,"COVID-19"
"3140","DE-HB","00+",2021-11-17,2021-11-06,"-11 day ahead inc hosp","quantile",0.75,26,"COVID-19"
"3141","DE-HE","00+",2021-11-17,2021-11-06,"-11 day ahead inc hosp","quantile",0.75,477,"COVID-19"
"3142","DE-HH","00+",2021-11-17,2021-11-06,"-11 day ahead inc hosp","quantile",0.75,88,"COVID-19"
"3143","DE-MV","00+",2021-11-17,2021-11-06,"-11 day ahead inc hosp","quantile",0.75,87,"COVID-19"
"3144","DE-NI","00+",2021-11-17,2021-11-06,"-11 day ahead inc hosp","quantile",0.75,246,"COVID-19"
"3145","DE-NW","00+",2021-11-17,2021-11-06,"-11 day ahead inc hosp","quantile",0.75,1125,"COVID-19"
"3146","DE-RP","00+",2021-11-17,2021-11-06,"-11 day ahead inc hosp","quantile",0.75,259,"COVID-19"
"3147","DE-SH","00+",2021-11-17,2021-11-06,"-11 day ahead inc hosp","quantile",0.75,88,"COVID-19"
"3148","DE-SL","00+",2021-11-17,2021-11-06,"-11 day ahead inc hosp","quantile",0.75,26,"COVID-19"
